bootstrap_id,segmentation_method,model,accuracy,precision,recall,f1,balanced_accuracy
978,tip_middle_root_1_2_2,CNN,0.6041299634096762,0.5505050505050505,0.6092943201376936,0.5523114355231143,0.6038261420064495
978,tip_middle_root_1_3_1,SVM,0.5913233500474319,0.5458333333333333,0.47022375215146295,0.505210918114144,0.5790363424139909
978,tip_middle_root_1_3_1,Random Forest,0.6487159506708227,0.6356548856548856,0.5123924268502582,0.5662524798997599,0.6350139474152768
978,tip_middle_root_1_3_1,CNN,0.5785844965442472,0.4630681818181818,0.43390705679862307,0.4014916810097533,0.5629305398935645
979,tip_middle_root_1_2_2,SVM,0.5417381360777587,0.4223169314219295,0.46335794366967464,0.4296883664189864,0.530865963704756
979,tip_middle_root_1_2_2,Random Forest,0.5852630074328187,0.47224029494686615,0.5032813781788351,0.47049180327868856,0.5761664343468702
979,tip_middle_root_1_2_2,CNN,0.6273763579188107,0.4837962962962963,0.6060978944490019,0.528556245455054,0.6029811965469941
979,tip_middle_root_1_3_1,SVM,0.5593910806174958,0.4434865900383142,0.46554552912223135,0.4397212543554007,0.5463906507399775
979,tip_middle_root_1_3_1,Random Forest,0.6108311892510006,0.4927600472813239,0.4532403609515997,0.45862068965517244,0.5838695029690247
979,tip_middle_root_1_3_1,CNN,0.6333619210977701,0.46412411118293473,0.40661744599398414,0.39375000000000004,0.5607612975227373
980,tip_middle_root_1_2_2,SVM,0.6281179138321995,0.6287878787878788,0.4882575757575758,0.5495430495430496,0.6168264751797157
980,tip_middle_root_1_2_2,Random Forest,0.6271034729681346,0.6356187290969899,0.4795454545454546,0.5466148723640399,0.6150670078432854
980,tip_middle_root_1_2_2,CNN,0.595655806182122,0.6565537555228277,0.5564393939393939,0.535135415048418,0.6164692468935302
980,tip_middle_root_1_3_1,SVM,0.6413056450650436,0.647979797979798,0.48598484848484846,0.5554112554112554,0.6277383043144364
980,tip_middle_root_1_3_1,Random Forest,0.6587898317221625,0.6912504839334108,0.4829545454545454,0.568552881778244,0.64360301708401
980,tip_middle_root_1_3_1,CNN,0.5590762620837808,0.6029411764705883,0.4015151515151515,0.39999999999999997,0.5707548060580881
981,tip_middle_root_1_2_2,SVM,0.6516129032258065,0.6230769230769231,0.5714285714285714,0.5902157634921515,0.64803467268256
981,tip_middle_root_1_2_2,Random Forest,0.6387096774193548,0.6209313376098836,0.5535714285714286,0.5757241379310345,0.6380390931447268
981,tip_middle_root_1_2_2,CNN,0.6290322580645161,0.5357420357420357,0.5833333333333334,0.5567698846387371,0.6017036562811211
981,tip_middle_root_1_3_1,SVM,0.6645161290322581,0.6361268939393939,0.5863095238095238,0.605,0.6605256539235413
981,tip_middle_root_1_3_1,Random Forest,0.6935483870967742,0.7036050156739811,0.5625,0.6172535655685978,0.6884202944942381
981,tip_middle_root_1_3_1,CNN,0.5967741935483871,0.4115553121577218,0.3660714285714286,0.37977890373099954,0.5435066205312684
982,tip_middle_root_1_2_2,SVM,0.6154556650246306,0.4984520123839009,0.475,0.4825581395348837,0.5893415178571428
982,tip_middle_root_1_2_2,Random Forest,0.6811014135789248,0.6126917367639783,0.5291666666666667,0.55681402995981,0.6532552083333334
982,tip_middle_root_1_2_2,CNN,0.6457753266224031,0.5345368916797488,0.5477777777777778,0.5263547938860584,0.6243353174603175
982,tip_middle_root_1_3_1,SVM,0.6198730991647033,0.5014590347923681,0.46111111111111114,0.4768826973551383,0.5902095734126984
982,tip_middle_root_1_3_1,Random Forest,0.6793210537588349,0.6172839506172839,0.4733333333333333,0.517094017094017,0.6415215773809524
982,tip_middle_root_1_3_1,CNN,0.6083208395802099,0.41259057971014496,0.3938888888888889,0.36904761904761907,0.563015873015873
983,tip_middle_root_1_2_2,SVM,0.5786677367576244,0.477281746031746,0.48957688338493294,0.4825757575757576,0.5614004336735126
983,tip_middle_root_1_2_2,Random Forest,0.6212359550561798,0.5384615384615384,0.474922600619195,0.50452872085549,0.594076937269685
983,tip_middle_root_1_2_2,CNN,0.591701444622793,0.5525862068965517,0.6181630546955624,0.5309355598372939,0.6225725060246539
983,tip_middle_root_1_3_1,SVM,0.5957624398073836,0.5034079844206426,0.4632610939112487,0.4824904900425151,0.5678798635220541
983,tip_middle_root_1_3_1,Random Forest,0.6324719101123595,0.5597402597402598,0.4457172342621259,0.49613541999361227,0.5960133464913692
983,tip_middle_root_1_3_1,CNN,0.5467576243980738,0.5016339869281046,0.4155830753353973,0.35836844354887953,0.5576184011632336
984,tip_middle_root_1_2_2,SVM,0.6092483015559939,0.5025988700564972,0.5033575073865162,0.49278499278499277,0.5916378091112737
984,tip_middle_root_1_2_2,Random Forest,0.6358755204909051,0.5416666666666667,0.4857641686811711,0.4997289238275956,0.6110262473571538
984,tip_middle_root_1_2_2,CNN,0.584958725984367,0.43929597701149425,0.4739457426806339,0.4544191919191919,0.5491276989921927
984,tip_middle_root_1_3_1,SVM,0.6482211995032507,0.5778664302600472,0.505372011818426,0.5199186991869919,0.6278288358463677
984,tip_middle_root_1_3_1,Random Forest,0.6621192198115275,0.6016333938294011,0.44077356970185333,0.4904537565088024,0.6258809764334824
984,tip_middle_root_1_3_1,CNN,0.6064358243845422,0.4012841091492777,0.37389202256244963,0.3672839506172839,0.5343798334103431
985,tip_middle_root_1_2_2,SVM,0.6697781385281385,0.568815987933635,0.633410138248848,0.5968944099378881,0.6650109299302849
985,tip_middle_root_1_2_2,Random Forest,0.7094494047619048,0.6323709322241253,0.6182027649769586,0.6234096692111959,0.6944951553822521
985,tip_middle_root_1_2_2,CNN,0.575385551948052,0.49705933229545063,0.5951612903225807,0.5041811041811042,0.598725333805979
985,tip_middle_root_1_3_1,SVM,0.6899012445887447,0.5974603174603175,0.6244239631336406,0.6073212227649416,0.6802980621529008
985,tip_middle_root_1_3_1,Random Forest,0.7367424242424242,0.6806497175141243,0.6163594470046083,0.6461430931503367,0.7150936429162236
985,tip_middle_root_1_3_1,CNN,0.5572578463203464,0.41540616246498596,0.40483870967741936,0.34393282400715813,0.5553497577691127
986,tip_middle_root_1_2_2,SVM,0.5766245287203371,0.5246913580246914,0.4527777777777778,0.47998664185868994,0.5649535809018568
986,tip_middle_root_1_2_2,Random Forest,0.609558660456864,0.6028792134831461,0.48680555555555555,0.522078804347826,0.6021560934276451
986,tip_middle_root_1_2_2,CNN,0.6584291733992333,0.589463601532567,0.5777777777777777,0.5796380090497738,0.6392425582080755
986,tip_middle_root_1_3_1,SVM,0.610319044450781,0.5573280159521435,0.4597222222222222,0.5019527235354574,0.5925932066018272
986,tip_middle_root_1_3_1,Random Forest,0.6353166682508,0.6413043478260869,0.4340277777777778,0.5067434019300081,0.615702365163572
986,tip_middle_root_1_3_1,CNN,0.6282831163070683,0.5292207792207793,0.375,0.4142160184306817,0.5821360153256705
987,tip_middle_root_1_2_2,SVM,0.6534082397003745,0.46734118852459017,0.5582932692307692,0.499883495145631,0.6296682088211694
987,tip_middle_root_1_2_2,Random Forest,0.6641198501872659,0.46765957446808515,0.41947115384615385,0.4377804977560179,0.5958190287960025
987,tip_middle_root_1_2_2,CNN,0.635318352059925,0.3966777408637874,0.5757211538461539,0.46586809063356904,0.6061986518400992
987,tip_middle_root_1_3_1,SVM,0.6869288389513108,0.5158730158730158,0.5917467948717949,0.5395397828552909,0.6641166406791408
987,tip_middle_root_1_3_1,Random Forest,0.6974531835205993,0.5144817073170732,0.4372996794871795,0.46964285714285714,0.6249442920906737
987,tip_middle_root_1_3_1,CNN,0.6558426966292135,0.33843537414965985,0.42908653846153844,0.3612735542560104,0.5754963275522487
988,tip_middle_root_1_2_2,SVM,0.5724836663194773,0.4845833333333333,0.49145220588235294,0.48667974711140183,0.558873344515268
988,tip_middle_root_1_2_2,Random Forest,0.6397437111384654,0.5846974206349207,0.47582720588235294,0.5221706081081081,0.6161851148974935
988,tip_middle_root_1_2_2,CNN,0.6406590285010889,0.5664160401002506,0.5952205882352941,0.569395650820474,0.6181713937222413
988,tip_middle_root_1_3_1,SVM,0.5979389578007133,0.5032999787098148,0.4640625,0.4828148148148148,0.5743867386085483
988,tip_middle_root_1_3_1,Random Forest,0.6596755357762838,0.6296296296296297,0.44246323529411763,0.5173759297646628,0.6291585617253868
988,tip_middle_root_1_3_1,CNN,0.6433260739197677,0.5867895545314901,0.42316176470588235,0.455783212161269,0.5932651226090135
989,tip_middle_root_1_2_2,SVM,0.5482165428368838,0.4727359693877551,0.4889262934089298,0.47919805792733966,0.539789825470345
989,tip_middle_root_1_2_2,Random Forest,0.574744890094645,0.4950980392156863,0.4668674698795181,0.4799107142857143,0.559409234032318
989,tip_middle_root_1_2_2,CNN,0.6341986003637821,0.5543894591696031,0.6386428065201984,0.5732539682539682,0.6348159586140012
989,tip_middle_root_1_3_1,SVM,0.5591145913617166,0.47664141414141414,0.4681963146704465,0.4718539350921834,0.5461898088778729
989,tip_middle_root_1_3_1,Random Forest,0.6233005518389494,0.5696699134199135,0.4568568391211906,0.5047413793103448,0.5996398533174012
989,tip_middle_root_1_3_1,CNN,0.5962481117242655,0.4897058823529412,0.45127569099929127,0.40502569960022844,0.5756151594742374
990,tip_middle_root_1_2_2,SVM,0.5755523501266535,0.4867716279824704,0.5621218668971477,0.5217047042384723,0.5683058314077576
990,tip_middle_root_1_2_2,Random Forest,0.6300485505206868,0.5532467532467532,0.5115600691443388,0.5287133368600482,0.6141473815109448
990,tip_middle_root_1_2_2,CNN,0.6374718547706164,0.6284965034965035,0.6004753673293,0.5568641884431358,0.6547784999911805
990,tip_middle_root_1_3_1,SVM,0.605175204052913,0.5120134103184951,0.5501296456352636,0.53003003003003,0.5929729860829379
990,tip_middle_root_1_3_1,Random Forest,0.6356072333239516,0.5630588960838729,0.4707216940363008,0.5120189234113285,0.608932275589579
990,tip_middle_root_1_3_1,CNN,0.596749226006192,0.6125541125541125,0.46089023336214346,0.4325649178590355,0.6026900146402554
991,tip_middle_root_1_2_2,SVM,0.6498692240627725,0.6448893572181243,0.5587680703959774,0.5987059409076512,0.644703900517854
991,tip_middle_root_1_2_2,Random Forest,0.5840453356582389,0.5629032258064517,0.45521684475172847,0.5030677834047526,0.5766544380885466
991,tip_middle_root_1_2_2,CNN,0.6129032258064516,0.5752358490566037,0.6796040226272784,0.6159973226238287,0.6150545365661645
991,tip_middle_root_1_3_1,SVM,0.648823016564952,0.6445287107258938,0.5520113136392206,0.5945562021720203,0.6432896074368943
991,tip_middle_root_1_3_1,Random Forest,0.6245858761987795,0.6296182266009853,0.45914519170333123,0.5299829278702518,0.615094481373551
991,tip_middle_root_1_3_1,CNN,0.5428073234524847,0.5007751937984496,0.3922061596480201,0.4081896551724138,0.5322422492965129
992,tip_middle_root_1_2_2,SVM,0.5729783037475344,0.47435437589670015,0.549015009380863,0.5067073170731707,0.5685252685357816
992,tip_middle_root_1_2_2,Random Forest,0.5763204032434802,0.4707650273224044,0.4566135084427767,0.45743487473513644,0.5624237866142828
992,tip_middle_root_1_2_2,CNN,0.5430272481554532,0.4813725490196078,0.5569887429643527,0.4811356526684994,0.5675487079503059
992,tip_middle_root_1_3_1,SVM,0.6032033019212506,0.5082917082917083,0.5586303939962477,0.5295920012901145,0.5967916860263369
992,tip_middle_root_1_3_1,Random Forest,0.6183797209438235,0.5317460317460317,0.48358348968105064,0.503708523096942,0.5981658305249559
992,tip_middle_root_1_3_1,CNN,0.5075242895755716,0.4107551487414187,0.3625703564727955,0.3113311331133113,0.5161859096888534
993,tip_middle_root_1_2_2,SVM,0.6483354534454406,0.5837606837606837,0.5764705882352941,0.5686524822695036,0.6414284405350925
993,tip_middle_root_1_2_2,Random Forest,0.6573174893735845,0.5894589552238806,0.5906862745098039,0.5800751879699249,0.6508943660537944
993,tip_middle_root_1_2_2,CNN,0.6017033290931091,0.47201070179049187,0.5063725490196078,0.4781798568206336,0.5743830554028465
993,tip_middle_root_1_3_1,SVM,0.6495454686481958,0.5865460267505901,0.5754901960784313,0.5669253616939733,0.643274693054792
993,tip_middle_root_1_3_1,Random Forest,0.7004436722410102,0.6559265010351967,0.5745098039215686,0.6008576612238166,0.6847756703927677
993,tip_middle_root_1_3_1,CNN,0.603487325866402,0.34848484848484845,0.3813725490196078,0.3446153846153846,0.5492013316229918
994,tip_middle_root_1_2_2,SVM,0.553706796864962,0.43346508563899866,0.4930864197530864,0.4472463768115942,0.5474827283733136
994,tip_middle_root_1_2_2,Random Forest,0.5938262880637286,0.48245614035087714,0.4469135802469136,0.44858523119392685,0.5698832644125265
994,tip_middle_root_1_2_2,CNN,0.6439997430296801,0.5102255217817622,0.6850617283950617,0.5828867290398765,0.6286855492071777
994,tip_middle_root_1_3_1,SVM,0.5733329050494668,0.45345071847804086,0.4645679012345679,0.4431781528867863,0.5584101145297073
994,tip_middle_root_1_3_1,Random Forest,0.6182545291018888,0.5159313725490197,0.42987654320987656,0.45000656943896994,0.5886904736014151
994,tip_middle_root_1_3_1,CNN,0.638763972761146,0.461504227859368,0.4380246913580247,0.4211866946359005,0.5595878007582842
995,tip_middle_root_1_2_2,SVM,0.5865515091502549,0.5001899696048633,0.5383333333333333,0.5157620893695164,0.5785715771951727
995,tip_middle_root_1_2_2,Random Forest,0.599497561154509,0.5410714285714285,0.4083333333333333,0.46241379310344827,0.5691011235955057
995,tip_middle_root_1_2_2,CNN,0.592492756812264,0.5030651340996168,0.5666666666666667,0.5188972431077694,0.5893050353724512
995,tip_middle_root_1_3_1,SVM,0.6251879561374556,0.5447916666666667,0.5883333333333334,0.561810322908721,0.6189429879317521
995,tip_middle_root_1_3_1,Random Forest,0.6356401510983973,0.5914918414918415,0.435,0.4986030517945411,0.6037619642114025
995,tip_middle_root_1_3_1,CNN,0.5903839806359336,0.49691358024691357,0.41333333333333333,0.4049000644745326,0.5637203495630461
996,tip_middle_root_1_2_2,SVM,0.5797130330809088,0.4668674698795181,0.4694805194805195,0.4676470588235294,0.5597864420062696
996,tip_middle_root_1_2_2,Random Forest,0.6042817286340603,0.4965686274509804,0.4311688311688312,0.46153846153846156,0.5734969771607703
996,tip_middle_root_1_2_2,CNN,0.586474406422593,0.5294024157660522,0.5707792207792207,0.5201103940906693,0.5858822212270488
996,tip_middle_root_1_3_1,SVM,0.589449410692934,0.47488132911392406,0.461038961038961,0.46747034060466897,0.5662645544111061
996,tip_middle_root_1_3_1,Random Forest,0.6114274326709559,0.5077049180327868,0.38116883116883116,0.4351449275362319,0.5702796126287506
996,tip_middle_root_1_3_1,CNN,0.5947873370153163,0.4736263736263736,0.44220779220779216,0.40793342579750347,0.5703957680250784
997,tip_middle_root_1_2_2,SVM,0.6362753781169097,0.5631292292457502,0.6095238095238096,0.5839957604663487,0.6323498753020029
997,tip_middle_root_1_2_2,Random Forest,0.7358461643275651,0.7066125566961089,0.6376190476190475,0.6676722769133059,0.7223488036785909
997,tip_middle_root_1_2_2,CNN,0.585195530726257,0.5586546349466777,0.5423809523809524,0.5232438016528925,0.5782178902657625
997,tip_middle_root_1_3_1,SVM,0.650241858563837,0.589975093399751,0.5671428571428572,0.5772950453801518,0.6388803483750293
997,tip_middle_root_1_3_1,Random Forest,0.7114559204251261,0.7093677590201919,0.5380952380952381,0.6119733924611974,0.6882886174109578
997,tip_middle_root_1_3_1,CNN,0.5687082708815915,0.4318181818181818,0.35523809523809524,0.3304622451909274,0.5384516990102096
998,tip_middle_root_1_2_2,SVM,0.6159420289855073,0.5992997198879552,0.5016604400166044,0.5446775446775447,0.6069656724710742
998,tip_middle_root_1_2_2,Random Forest,0.6150468883205455,0.6333333333333333,0.4652345371523453,0.5314037814037814,0.6044314151970203
998,tip_middle_root_1_2_2,CNN,0.6491901108269396,0.5929046563192905,0.6077210460772104,0.5914273648648649,0.6396279915380325
998,tip_middle_root_1_3_1,SVM,0.6467178175618074,0.6565972222222223,0.4933582399335824,0.5613204445321234,0.6347446984318542
998,tip_middle_root_1_3_1,Random Forest,0.6482949701619778,0.6915599810336652,0.4417808219178082,0.5357729648991785,0.6322592540287781
998,tip_middle_root_1_3_1,CNN,0.6234015345268542,0.5003604902667628,0.4198837691988377,0.42492962152017516,0.5965756188491325
999,tip_middle_root_1_2_2,SVM,0.5936227951153323,0.4143048128342246,0.5526315789473684,0.470268826775859,0.5830565302144249
999,tip_middle_root_1_2_2,Random Forest,0.6775746933780296,0.5091324200913242,0.5501012145748988,0.5256531144267569,0.6438654221022642
999,tip_middle_root_1_2_2,CNN,0.6240854550775534,0.4434837092731829,0.47621457489878544,0.4418027828191168,0.5729221022642076
999,tip_middle_root_1_3_1,SVM,0.6178732008407162,0.43583587952859015,0.5652834008097165,0.489814077647169,0.6041972559604138
999,tip_middle_root_1_3_1,Random Forest,0.6756458349961423,0.5248178506375227,0.5263157894736843,0.5162467624205321,0.639972709551657
999,tip_middle_root_1_3_1,CNN,0.6045574267698939,0.41203703703703703,0.3081983805668016,0.288399857448325,0.5108399310241416
1000,tip_middle_root_1_2_2,SVM,0.665260736196319,0.5359649122807018,0.5327240566037736,0.533724340175953,0.6360401176061443
1000,tip_middle_root_1_2_2,Random Forest,0.6897430981595092,0.5642655367231638,0.5168042452830188,0.5394832166143444,0.6500522689645529
1000,tip_middle_root_1_2_2,CNN,0.5951111963190183,0.46634615384615385,0.5779775943396226,0.5054809052333804,0.5839241318247721
1000,tip_middle_root_1_3_1,SVM,0.6715682515337423,0.5442340305257207,0.5515919811320755,0.5472432432432432,0.6452852759431735
1000,tip_middle_root_1_3_1,Random Forest,0.7024731595092024,0.6071428571428572,0.4526827830188679,0.518525722065545,0.6465953327914127
1000,tip_middle_root_1_3_1,CNN,0.6011886503067485,0.4532851115129596,0.3599646226415094,0.3728973728973729,0.5406450131049518
1001,tip_middle_root_1_2_2,SVM,0.5170390157034159,0.43288266537904396,0.5442887361184559,0.47061155714144115,0.5280967490116089
1001,tip_middle_root_1_2_2,Random Forest,0.5298283956613242,0.4194528875379939,0.3905341089370703,0.39901412203570474,0.5076843825108632
1001,tip_middle_root_1_2_2,CNN,0.6054719119313583,0.4922503725782414,0.6928873611845584,0.5632577378405363,0.6083484424970411
1001,tip_middle_root_1_3_1,SVM,0.556338028169014,0.4658965896589659,0.5523532522474881,0.4939983995732195,0.56147755204967
1001,tip_middle_root_1_3_1,Random Forest,0.5918326048243484,0.5056390977443609,0.4471179270227393,0.4650344730547348,0.5701198100722162
1001,tip_middle_root_1_3_1,CNN,0.588513841670714,0.4388888888888889,0.41710735060814386,0.37889072847682115,0.5420247952335252
1002,tip_middle_root_1_2_2,SVM,0.6313131313131313,0.5624092888243832,0.5100361300682457,0.5337867485739359,0.6097730484228272
1002,tip_middle_root_1_2_2,Random Forest,0.6356060606060606,0.5857415052397587,0.467482938578884,0.5184472049689441,0.6106102400535616
1002,tip_middle_root_1_2_2,CNN,0.5848484848484848,0.5600786924939467,0.6791449217181855,0.5523976608187134,0.6383681419222156
1002,tip_middle_root_1_3_1,SVM,0.6376262626262625,0.5716999050332383,0.5247892412685669,0.5466666666666666,0.6157999362489013
1002,tip_middle_root_1_3_1,Random Forest,0.6474747474747475,0.6109943977591037,0.46336812525090326,0.5267706302794022,0.6174814048181426
1002,tip_middle_root_1_3_1,CNN,0.5295454545454545,0.4671679197994988,0.4264351665997591,0.35916568742655697,0.5591478158580191
1003,tip_middle_root_1_2_2,SVM,0.6023402233309574,0.5179487179487179,0.506045519203414,0.5113554434030281,0.5876021988540434
1003,tip_middle_root_1_2_2,Random Forest,0.6296774768353528,0.5659983291562238,0.4454125177809388,0.4980516985895395,0.6012321722294669
1003,tip_middle_root_1_2_2,CNN,0.6702750059396532,0.591337099811676,0.7105263157894737,0.624730142187151,0.6744220363994098
1003,tip_middle_root_1_3_1,SVM,0.604983368971252,0.5225563909774436,0.48008534850640117,0.4989928057553957,0.586049471194577
1003,tip_middle_root_1_3_1,Random Forest,0.6404579472558802,0.5888999667663676,0.4262091038406828,0.49363566396305725,0.6075395561684298
1003,tip_middle_root_1_3_1,CNN,0.6322909242100261,0.5159183673469387,0.4559032716927454,0.4444444444444444,0.6026755101029572
1004,tip_middle_root_1_2_2,SVM,0.6503947717622081,0.5950806118230674,0.5755968169761274,0.5846549083543303,0.6408087095181667
1004,tip_middle_root_1_2_2,Random Forest,0.6475086252653928,0.5979245283018868,0.4625805229253505,0.514471918727238,0.6291050429408231
1004,tip_middle_root_1_2_2,CNN,0.6243033439490446,0.585792349726776,0.5983327017809776,0.5666785206258891,0.633399774232823
1004,tip_middle_root_1_3_1,SVM,0.6411226114649682,0.5799382716049383,0.5607237589996211,0.5693732755222705,0.6306969130031608
1004,tip_middle_root_1_3_1,Random Forest,0.662835058386412,0.648695652173913,0.443823417961349,0.5229814511729405,0.6371032281325897
1004,tip_middle_root_1_3_1,CNN,0.5945130042462845,0.5531645569620254,0.427245168624479,0.4212811477472942,0.5903852605798663
1005,tip_middle_root_1_2_2,SVM,0.5767870502618513,0.5064195298372514,0.5137218045112781,0.5087340259262665,0.5691934110167193
1005,tip_middle_root_1_2_2,Random Forest,0.5937733795823982,0.5416666666666667,0.47913533834586464,0.5042228859820784,0.5799614024238084
1005,tip_middle_root_1_2_2,CNN,0.6037543358498265,0.5373207301173403,0.6084586466165414,0.5521379077235085,0.6007403519621565
1005,tip_middle_root_1_3_1,SVM,0.5884513364619466,0.5212121212121212,0.5,0.5089849441476445,0.5775613275613276
1005,tip_middle_root_1_3_1,Random Forest,0.6147384887437938,0.5700000000000001,0.4676691729323308,0.5074893807288173,0.5970071282101357
1005,tip_middle_root_1_3_1,CNN,0.6067129157314833,0.5933333333333333,0.4421052631578948,0.4493006993006993,0.580926884310343
1006,tip_middle_root_1_2_2,SVM,0.5749582985821518,0.5076342012214722,0.47460540709485854,0.48210256011205355,0.5641675274777587
1006,tip_middle_root_1_2_2,Random Forest,0.6229149291075897,0.5952665551039923,0.4497577746522894,0.4992559523809524,0.6022738134904764
1006,tip_middle_root_1_2_2,CNN,0.5960175145954962,0.5001923816852636,0.5730582903578685,0.5270966843131791,0.5796756805821905
1006,tip_middle_root_1_3_1,SVM,0.6019339032527107,0.532258064516129,0.481090795436787,0.4988042223321788,0.5871943943105934
1006,tip_middle_root_1_3_1,Random Forest,0.6338354879065888,0.6287037037037037,0.4187373027035474,0.4872417355371901,0.6072482424157646
1006,tip_middle_root_1_3_1,CNN,0.6244266055045872,0.5179412830735773,0.4095952492576965,0.43315508021390375,0.5768536640078713
1007,tip_middle_root_1_2_2,SVM,0.6406931057769046,0.5687042842215256,0.5776190476190477,0.5690021231422505,0.6315293040293041
1007,tip_middle_root_1_2_2,Random Forest,0.6573147522868193,0.6030701754385965,0.529047619047619,0.5593607305936072,0.6372916666666666
1007,tip_middle_root_1_2_2,CNN,0.6070354226778808,0.4887071651090342,0.5785714285714286,0.521978021978022,0.5981799450549451
1007,tip_middle_root_1_3_1,SVM,0.6571305789182884,0.5900974025974026,0.5928571428571429,0.585580627407815,0.6482486263736263
1007,tip_middle_root_1_3_1,Random Forest,0.6901436552274541,0.6586567164179105,0.5171428571428571,0.5747737226277372,0.6629326923076923
1007,tip_middle_root_1_3_1,CNN,0.5901835594573024,0.4298245614035088,0.3904761904761905,0.37922403003754696,0.5513507326007326
1008,tip_middle_root_1_2_2,SVM,0.6349323082065853,0.5457957957957958,0.5700332963374029,0.5510440251572327,0.6262475849878736
1008,tip_middle_root_1_2_2,Random Forest,0.6556576968076215,0.5898853398853399,0.5794672586015539,0.5727173176200657,0.6470321042463106
1008,tip_middle_root_1_2_2,CNN,0.6579976600367708,0.5550595238095238,0.5875693673695894,0.5619022174726156,0.6337901303078883
1008,tip_middle_root_1_3_1,SVM,0.6607387598194885,0.5758113590263692,0.5240843507214206,0.545486663133722,0.6371783409380524
1008,tip_middle_root_1_3_1,Random Forest,0.6865452114323918,0.6293103448275862,0.541842397336293,0.5731790333560245,0.6649843794960333
1008,tip_middle_root_1_3_1,CNN,0.6211933812468662,0.44501718213058417,0.3648168701442841,0.3702327084680026,0.5583615941135364
1009,tip_middle_root_1_2_2,SVM,0.5928455778182554,0.5017037710131759,0.4688759516345723,0.4798951536445263,0.5718381935241077
1009,tip_middle_root_1_2_2,Random Forest,0.6549281521959118,0.5791649441918149,0.593819973130318,0.5728991596638655,0.648687925607249
1009,tip_middle_root_1_2_2,CNN,0.6292754503137017,0.4945036915504512,0.6182266009852216,0.5419481981981982,0.619028031987531
1009,tip_middle_root_1_3_1,SVM,0.610655737704918,0.5302505330490405,0.4558889386475593,0.4842706766917293,0.5843940339101367
1009,tip_middle_root_1_3_1,Random Forest,0.6683363691560413,0.5998851894374282,0.5268696820420958,0.5510697674418605,0.646372068887521
1009,tip_middle_root_1_3_1,CNN,0.6248735073871686,0.46811224489795916,0.43472906403940886,0.4240418118466899,0.5798917453723895
1010,tip_middle_root_1_2_2,SVM,0.5868324426509616,0.5491240123668842,0.552046783625731,0.5388087045891237,0.591343495758058
1010,tip_middle_root_1_2_2,Random Forest,0.5758715963209364,0.5493506493506494,0.4906432748538011,0.5071256620125181,0.5738120697444059
1010,tip_middle_root_1_2_2,CNN,0.6048460391900243,0.5175141242937853,0.6225146198830409,0.5635683760683761,0.5863577115479461
1010,tip_middle_root_1_3_1,SVM,0.5957574435598212,0.5707070707070707,0.5178362573099415,0.5292166617890937,0.5966514147404893
1010,tip_middle_root_1_3_1,Random Forest,0.617261060820882,0.614127764127764,0.5099415204678363,0.5386154251118715,0.6175682088519195
1010,tip_middle_root_1_3_1,CNN,0.6048460391900243,0.48857142857142855,0.43216374269005847,0.44396284829721366,0.5575063929609044
1011,tip_middle_root_1_2_2,SVM,0.6087589894892127,0.537227214377407,0.5229288340904175,0.5264366588335826,0.5978399059630706
1011,tip_middle_root_1_2_2,Random Forest,0.6354969574036511,0.5609717868338557,0.46474150984209384,0.508325803536853,0.6079683211965793
1011,tip_middle_root_1_2_2,CNN,0.6288032454361054,0.5680555555555555,0.5969067704953493,0.5729936305732484,0.6129362187983048
1011,tip_middle_root_1_3_1,SVM,0.6075603909275309,0.5308880308880309,0.49329439757733073,0.509466143612485,0.5914429397708469
1011,tip_middle_root_1_3_1,Random Forest,0.6449935460077447,0.6001683501683501,0.42677914773956305,0.49791254669303453,0.6134330332352749
1011,tip_middle_root_1_3_1,CNN,0.631974921630094,0.5505142165759225,0.445598096474151,0.4383116883116883,0.5851415080371625
1012,tip_middle_root_1_2_2,SVM,0.6383364657546222,0.6016129032258064,0.530812324929972,0.5545722713864307,0.6272924673745467
1012,tip_middle_root_1_2_2,Random Forest,0.6400192316097731,0.5969899665551839,0.4425770308123249,0.5060337249260769,0.6118569908583589
1012,tip_middle_root_1_2_2,CNN,0.5980156475370427,0.49792315680166144,0.5791953144894322,0.5289855072463768,0.5835899053067316
1012,tip_middle_root_1_3_1,SVM,0.6572402639975523,0.6398809523809524,0.504838298955946,0.5536448598130841,0.6400806481859833
1012,tip_middle_root_1_3_1,Random Forest,0.6738056733248831,0.6669250645994832,0.4559460147695442,0.5373212417160795,0.6447042735346429
1012,tip_middle_root_1_3_1,CNN,0.5864111193671052,0.4002557544757033,0.37687802393684744,0.36651583710407243,0.539537203182894
1013,tip_middle_root_1_2_2,SVM,0.5968217652571807,0.5417112299465241,0.5223837209302326,0.5309165272355456,0.5888147543334504
1013,tip_middle_root_1_2_2,Random Forest,0.6256546667401731,0.5953450387913435,0.4933139534883721,0.5362910079891212,0.6121902405968871
1013,tip_middle_root_1_2_2,CNN,0.6363498539059484,0.5538847117794485,0.6061046511627908,0.5697902097902098,0.6267235084891598
1013,tip_middle_root_1_3_1,SVM,0.6071310436076962,0.5625354241450973,0.4870639534883721,0.5202861018621285,0.5944960205169845
1013,tip_middle_root_1_3_1,Random Forest,0.6354815590716136,0.6198899371069182,0.4588662790697674,0.5227659977281334,0.6174607580862126
